fips2010,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,metro_code,areaname,county,cousub,countyname,county_town_name,pop2010,acs_2017_2,state_alpha,fmr_type,metro,fmr_pct_chg,fmr_dollar_chg
900133620,1267,1571,1986,2544,3029,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1,33620,Fairfield County,Greenwich town,61171.0,1958,CT,40,1,0.0143003064351379,28
900148620,846,1010,1272,1595,1969,9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",1,48620,Fairfield County,Monroe town,19479.0,1243,CT,40,1,0.0233306516492357,29
900150580,1267,1571,1986,2544,3029,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1,50580,Fairfield County,New Canaan town,19738.0,1958,CT,40,1,0.0143003064351379,28
900150860,1026,1280,1609,2017,2512,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",1,50860,Fairfield County,New Fairfield town,13881.0,1377,CT,40,1,0.168482207697894,232
900152980,1026,1280,1609,2017,2512,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",1,52980,Fairfield County,Newtown town,27560.0,1377,CT,40,1,0.168482207697894,232
900156060,1267,1571,1986,2544,3029,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1,56060,Fairfield County,Norwalk town,85603.0,1958,CT,40,1,0.0143003064351379,28
900163480,1026,1280,1609,2017,2512,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",1,63480,Fairfield County,Redding town,9158.0,1377,CT,40,1,0.168482207697894,232
900163970,1026,1280,1609,2017,2512,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",1,63970,Fairfield County,Ridgefield town,24638.0,1377,CT,40,1,0.168482207697894,232
900168170,846,1010,1272,1595,1969,9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",1,68170,Fairfield County,Shelton town,39559.0,1243,CT,40,1,0.0233306516492357,29
900168310,1026,1280,1609,2017,2512,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",1,68310,Fairfield County,Sherman town,3581.0,1377,CT,40,1,0.168482207697894,232
900173070,1267,1571,1986,2544,3029,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1,73070,Fairfield County,Stamford town,122643.0,1958,CT,40,1,0.0143003064351379,28
900174190,846,1010,1272,1595,1969,9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",1,74190,Fairfield County,Stratford town,51384.0,1243,CT,40,1,0.0233306516492357,29
900177200,846,1010,1272,1595,1969,9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",1,77200,Fairfield County,Trumbull town,36018.0,1243,CT,40,1,0.0233306516492357,29
900183430,1267,1571,1986,2544,3029,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1,83430,Fairfield County,Weston town,10179.0,1958,CT,40,1,0.0143003064351379,28
900183500,1267,1571,1986,2544,3029,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1,83500,Fairfield County,Westport town,26391.0,1958,CT,40,1,0.0143003064351379,28
900186370,1267,1571,1986,2544,3029,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1,86370,Fairfield County,Wilton town,18062.0,1958,CT,40,1,0.0143003064351379,28
900302060,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,2060,Hartford County,Avon town,18098.0,1212,CT,40,1,-0.0445544554455446,-54
900304300,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,4300,Hartford County,Berlin town,19866.0,1212,CT,40,1,-0.0445544554455446,-54
900305910,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,5910,Hartford County,Bloomfield town,20486.0,1212,CT,40,1,-0.0445544554455446,-54
900308490,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,8490,Hartford County,Bristol town,60477.0,1212,CT,40,1,-0.0445544554455446,-54
900310100,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,10100,Hartford County,Burlington town,9301.0,1212,CT,40,1,-0.0445544554455446,-54
900312270,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,12270,Hartford County,Canton town,10292.0,1212,CT,40,1,-0.0445544554455446,-54
900322070,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,22070,Hartford County,East Granby town,5148.0,1212,CT,40,1,-0.0445544554455446,-54
900322630,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,22630,Hartford County,East Hartford town,51252.0,1212,CT,40,1,-0.0445544554455446,-54
900324800,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,24800,Hartford County,East Windsor town,11162.0,1212,CT,40,1,-0.0445544554455446,-54
900325990,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,25990,Hartford County,Enfield town,44654.0,1212,CT,40,1,-0.0445544554455446,-54
900327600,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,27600,Hartford County,Farmington town,25340.0,1212,CT,40,1,-0.0445544554455446,-54
900331240,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,31240,Hartford County,Glastonbury town,34427.0,1212,CT,40,1,-0.0445544554455446,-54
900332640,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,32640,Hartford County,Granby town,11282.0,1212,CT,40,1,-0.0445544554455446,-54
900337070,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,37070,Hartford County,Hartford town,124775.0,1212,CT,40,1,-0.0445544554455446,-54
900337140,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,37140,Hartford County,Hartland town,2114.0,1212,CT,40,1,-0.0445544554455446,-54
900344700,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,44700,Hartford County,Manchester town,58241.0,1212,CT,40,1,-0.0445544554455446,-54
900345820,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,45820,Hartford County,Marlborough town,6404.0,1212,CT,40,1,-0.0445544554455446,-54
900350440,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,50440,Hartford County,New Britain town,73206.0,1212,CT,40,1,-0.0445544554455446,-54
900352140,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,52140,Hartford County,Newington town,30562.0,1212,CT,40,1,-0.0445544554455446,-54
900360120,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,60120,Hartford County,Plainville town,17716.0,1212,CT,40,1,-0.0445544554455446,-54
900365370,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,65370,Hartford County,Rocky Hill town,19709.0,1212,CT,40,1,-0.0445544554455446,-54
900368940,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,68940,Hartford County,Simsbury town,23511.0,1212,CT,40,1,-0.0445544554455446,-54
900370550,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,70550,Hartford County,Southington town,43069.0,1212,CT,40,1,-0.0445544554455446,-54
900371390,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,71390,Hartford County,South Windsor town,25709.0,1212,CT,40,1,-0.0445544554455446,-54
900374540,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,74540,Hartford County,Suffield town,15735.0,1212,CT,40,1,-0.0445544554455446,-54
900382590,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,82590,Hartford County,West Hartford town,63268.0,1212,CT,40,1,-0.0445544554455446,-54
900384900,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,84900,Hartford County,Wethersfield town,26668.0,1212,CT,40,1,-0.0445544554455446,-54
900387000,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,87000,Hartford County,Windsor town,29044.0,1212,CT,40,1,-0.0445544554455446,-54
900387070,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",3,87070,Hartford County,Windsor Locks town,12498.0,1212,CT,40,1,-0.0445544554455446,-54
900502760,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,2760,Litchfield County,Barkhamsted town,3799.0,1095,CT,40,0,-0.00273972602739726,-3
900504930,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,4930,Litchfield County,Bethlehem town,3607.0,1095,CT,40,0,-0.00273972602739726,-3
900508210,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,8210,Litchfield County,Bridgewater town,1727.0,1095,CT,40,0,-0.00273972602739726,-3
900510940,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,10940,Litchfield County,Canaan town,1234.0,1095,CT,40,0,-0.00273972602739726,-3
900516050,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,16050,Litchfield County,Colebrook town,1485.0,1095,CT,40,0,-0.00273972602739726,-3
900517240,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,17240,Litchfield County,Cornwall town,1420.0,1095,CT,40,0,-0.00273972602739726,-3
900532290,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,32290,Litchfield County,Goshen town,2976.0,1095,CT,40,0,-0.00273972602739726,-3
900537280,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,37280,Litchfield County,Harwinton town,5642.0,1095,CT,40,0,-0.00273972602739726,-3
900540290,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,40290,Litchfield County,Kent town,2979.0,1095,CT,40,0,-0.00273972602739726,-3
900543370,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,43370,Litchfield County,Litchfield town,8466.0,1095,CT,40,0,-0.00273972602739726,-3
900549460,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,49460,Litchfield County,Morris town,2388.0,1095,CT,40,0,-0.00273972602739726,-3
900551350,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,51350,Litchfield County,New Hartford town,6970.0,1095,CT,40,0,-0.00273972602739726,-3
900552630,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,52630,Litchfield County,New Milford town,28142.0,1095,CT,40,0,-0.00273972602739726,-3
900553470,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,53470,Litchfield County,Norfolk town,1709.0,1095,CT,40,0,-0.00273972602739726,-3
900554030,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,54030,Litchfield County,North Canaan town,3315.0,1095,CT,40,0,-0.00273972602739726,-3
900560750,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,60750,Litchfield County,Plymouth town,12243.0,1095,CT,40,0,-0.00273972602739726,-3
900565930,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,65930,Litchfield County,Roxbury town,2262.0,1095,CT,40,0,-0.00273972602739726,-3
900566420,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,66420,Litchfield County,Salisbury town,3741.0,1095,CT,40,0,-0.00273972602739726,-3
900567960,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,67960,Litchfield County,Sharon town,2782.0,1095,CT,40,0,-0.00273972602739726,-3
900575730,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,75730,Litchfield County,Thomaston town,7887.0,1095,CT,40,0,-0.00273972602739726,-3
900576570,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,76570,Litchfield County,Torrington town,36383.0,1095,CT,40,0,-0.00273972602739726,-3
900579510,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,79510,Litchfield County,Warren town,1461.0,1095,CT,40,0,-0.00273972602739726,-3
900579720,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,79720,Litchfield County,Washington town,3578.0,1095,CT,40,0,-0.00273972602739726,-3
900580490,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,80490,Litchfield County,Watertown town,22514.0,1095,CT,40,0,-0.00273972602739726,-3
900586440,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,86440,Litchfield County,Winchester town,11242.0,1095,CT,40,0,-0.00273972602739726,-3
900587910,697,854,1092,1385,1487,9,NCNTY09005N09005,"Litchfield County, CT",5,87910,Litchfield County,Woodbury town,9975.0,1095,CT,40,0,-0.00273972602739726,-3
900714300,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,14300,Middlesex County,Chester town,3994.0,1212,CT,40,1,-0.0445544554455446,-54
900715350,884,1042,1386,2016,2441,9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",7,15350,Middlesex County,Clinton town,13260.0,1367,CT,40,1,0.013899049012436,19
900718080,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,18080,Middlesex County,Cromwell town,14005.0,1212,CT,40,1,-0.0445544554455446,-54
900719130,884,1042,1386,2016,2441,9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",7,19130,Middlesex County,Deep River town,4629.0,1367,CT,40,1,0.013899049012436,19
900720810,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,20810,Middlesex County,Durham town,7388.0,1212,CT,40,1,-0.0445544554455446,-54
900722280,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,22280,Middlesex County,East Haddam town,9126.0,1212,CT,40,1,-0.0445544554455446,-54
900722490,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,22490,Middlesex County,East Hampton town,12959.0,1212,CT,40,1,-0.0445544554455446,-54
900726270,884,1042,1386,2016,2441,9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",7,26270,Middlesex County,Essex town,6683.0,1367,CT,40,1,0.013899049012436,19
900735230,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,35230,Middlesex County,Haddam town,8346.0,1212,CT,40,1,-0.0445544554455446,-54
900740710,884,1042,1386,2016,2441,9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",7,40710,Middlesex County,Killingworth town,6525.0,1367,CT,40,1,0.013899049012436,19
900747080,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,47080,Middlesex County,Middlefield town,4425.0,1212,CT,40,1,-0.0445544554455446,-54
900747360,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,47360,Middlesex County,Middletown town,47648.0,1212,CT,40,1,-0.0445544554455446,-54
900757320,884,1042,1386,2016,2441,9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",7,57320,Middlesex County,Old Saybrook town,10242.0,1367,CT,40,1,0.013899049012436,19
900761800,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",7,61800,Middlesex County,Portland town,9508.0,1212,CT,40,1,-0.0445544554455446,-54
900781680,884,1042,1386,2016,2441,9,METRO25540MM5480,"Southern Middlesex County, CT HUD Metro FMR Area",7,81680,Middlesex County,Westbrook town,6938.0,1367,CT,40,1,0.013899049012436,19
900901220,913,1063,1310,1642,1942,9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9,1220,New Haven County,Ansonia town,19249.0,1295,CT,40,1,0.0115830115830116,15
900903250,913,1063,1310,1642,1942,9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9,3250,New Haven County,Beacon Falls town,6049.0,1295,CT,40,1,0.0115830115830116,15
900904580,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,4580,New Haven County,Bethany town,5563.0,1325,CT,40,1,-0.019622641509434,-26
900907310,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,7310,New Haven County,Branford town,28026.0,1325,CT,40,1,-0.019622641509434,-26
900914160,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,14160,New Haven County,Cheshire town,29261.0,1325,CT,40,1,-0.019622641509434,-26
900919550,913,1063,1310,1642,1942,9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9,19550,New Haven County,Derby town,12902.0,1295,CT,40,1,0.0115830115830116,15
900922910,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,22910,New Haven County,East Haven town,29257.0,1325,CT,40,1,-0.019622641509434,-26
900934950,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,34950,New Haven County,Guilford town,22375.0,1325,CT,40,1,-0.019622641509434,-26
900935650,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,35650,New Haven County,Hamden town,60960.0,1325,CT,40,1,-0.019622641509434,-26
900944560,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,44560,New Haven County,Madison town,18269.0,1325,CT,40,1,-0.019622641509434,-26
900946520,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,46520,New Haven County,Meriden town,60868.0,1325,CT,40,1,-0.019622641509434,-26
900946940,669,852,1049,1315,1442,9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",9,46940,New Haven County,Middlebury town,7575.0,994,CT,40,1,0.0553319919517103,55
900947535,913,1063,1310,1642,1942,9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9,47535,New Haven County,Milford town,52759.0,1295,CT,40,1,0.0115830115830116,15
900949950,669,852,1049,1315,1442,9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",9,49950,New Haven County,Naugatuck town,31862.0,994,CT,40,1,0.0553319919517103,55
900952070,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,52070,New Haven County,New Haven town,129779.0,1325,CT,40,1,-0.019622641509434,-26
900953890,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,53890,New Haven County,North Branford town,14407.0,1325,CT,40,1,-0.019622641509434,-26
900954870,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,54870,New Haven County,North Haven town,24093.0,1325,CT,40,1,-0.019622641509434,-26
900957600,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,57600,New Haven County,Orange town,13956.0,1325,CT,40,1,-0.019622641509434,-26
900958300,913,1063,1310,1642,1942,9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9,58300,New Haven County,Oxford town,12683.0,1295,CT,40,1,0.0115830115830116,15
900962290,669,852,1049,1315,1442,9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",9,62290,New Haven County,Prospect town,9405.0,994,CT,40,1,0.0553319919517103,55
900967610,913,1063,1310,1642,1942,9,METRO35300MM1160,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9,67610,New Haven County,Seymour town,16540.0,1295,CT,40,1,0.0115830115830116,15
900969640,669,852,1049,1315,1442,9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",9,69640,New Haven County,Southbury town,19904.0,994,CT,40,1,0.0553319919517103,55
900978740,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,78740,New Haven County,Wallingford town,45135.0,1325,CT,40,1,-0.019622641509434,-26
900980070,669,852,1049,1315,1442,9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",9,80070,New Haven County,Waterbury town,110366.0,994,CT,40,1,0.0553319919517103,55
900982870,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,82870,New Haven County,West Haven town,55564.0,1325,CT,40,1,-0.019622641509434,-26
900987560,669,852,1049,1315,1442,9,METRO35300MM8880,"Waterbury, CT HUD Metro FMR Area",9,87560,New Haven County,Wolcott town,16680.0,994,CT,40,1,0.0553319919517103,55
900987700,965,1074,1299,1662,1979,9,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",9,87700,New Haven County,Woodbridge town,8990.0,1325,CT,40,1,-0.019622641509434,-26
901106820,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,6820,New London County,Bozrah town,2627.0,1077,CT,40,1,0.104921077065924,113
901115910,904,971,1291,1791,1932,9,METRO35980MM3280,"Colchester-Lebanon, CT HUD Metro FMR Area",11,15910,New London County,Colchester town,16068.0,1150,CT,40,1,0.122608695652174,141
901123400,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,23400,New London County,East Lyme town,19159.0,1077,CT,40,1,0.104921077065924,113
901129910,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,29910,New London County,Franklin town,1922.0,1077,CT,40,1,0.104921077065924,113
901133900,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,33900,New London County,Griswold town,11951.0,1077,CT,40,1,0.104921077065924,113
901134250,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,34250,New London County,Groton town,40115.0,1077,CT,40,1,0.104921077065924,113
901142390,904,971,1291,1791,1932,9,METRO35980MM3280,"Colchester-Lebanon, CT HUD Metro FMR Area",11,42390,New London County,Lebanon town,7308.0,1150,CT,40,1,0.122608695652174,141
901142600,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,42600,New London County,Ledyard town,15051.0,1077,CT,40,1,0.104921077065924,113
901143230,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,43230,New London County,Lisbon town,4338.0,1077,CT,40,1,0.104921077065924,113
901144210,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,44210,New London County,Lyme town,2406.0,1077,CT,40,1,0.104921077065924,113
901148900,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,48900,New London County,Montville town,19571.0,1077,CT,40,1,0.104921077065924,113
901152350,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,52350,New London County,New London town,27620.0,1077,CT,40,1,0.104921077065924,113
901155500,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,55500,New London County,North Stonington town,5297.0,1077,CT,40,1,0.104921077065924,113
901156270,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,56270,New London County,Norwich town,40493.0,1077,CT,40,1,0.104921077065924,113
901157040,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,57040,New London County,Old Lyme town,7603.0,1077,CT,40,1,0.104921077065924,113
901162150,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,62150,New London County,Preston town,4726.0,1077,CT,40,1,0.104921077065924,113
901166210,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,66210,New London County,Salem town,4151.0,1077,CT,40,1,0.104921077065924,113
901171670,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,71670,New London County,Sprague town,2984.0,1077,CT,40,1,0.104921077065924,113
901173770,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,73770,New London County,Stonington town,18545.0,1077,CT,40,1,0.104921077065924,113
901178600,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,78600,New London County,Voluntown town,2603.0,1077,CT,40,1,0.104921077065924,113
901180280,840,928,1190,1575,1837,9,METRO35980M35980,"Norwich-New London, CT HUD Metro FMR Area",11,80280,New London County,Waterford town,19517.0,1077,CT,40,1,0.104921077065924,113
901301080,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",13,1080,Tolland County,Andover town,3303.0,1212,CT,40,1,-0.0445544554455446,-54
901306260,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",13,6260,Tolland County,Bolton town,4980.0,1212,CT,40,1,-0.0445544554455446,-54
901316400,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",13,16400,Tolland County,Columbia town,5485.0,1212,CT,40,1,-0.0445544554455446,-54
901317800,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",13,17800,Tolland County,Coventry town,12435.0,1212,CT,40,1,-0.0445544554455446,-54
901325360,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",13,25360,Tolland County,Ellington town,15602.0,1212,CT,40,1,-0.0445544554455446,-54
901337910,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",13,37910,Tolland County,Hebron town,9686.0,1212,CT,40,1,-0.0445544554455446,-54
901344910,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",13,44910,Tolland County,Mansfield town,26543.0,1212,CT,40,1,-0.0445544554455446,-54
901369220,752,929,1158,1452,1620,9,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",13,69220,Tolland County,Somers town,11444.0,1212,CT,40,1,-0.0445544554455446,-54
